config,asset_id,ladder,from_hour,fitted_from,rate,step,level_noticeable,level_high,level_major,level_extreme
34246f3ed66a,twelvedata:DBA,abnormal,1668618000,1168005600,0.1998296067,143,3.07157542,3.944183169,5.747202866,6.325814752
34246f3ed66a,twelvedata:DBA,abnormal,1671206400,1168005600,0.1998296067,143,3.163018305,4.040789725,5.484126618,5.865756867
34246f3ed66a,twelvedata:DBA,abnormal,1674068400,1168005600,0.1998296067,143,3.150109424,4.017875743,5.384625725,5.732603504
34246f3ed66a,twelvedata:DBA,abnormal,1676559600,1168005600,0.1998296067,143,3.178284603,4.076436236,5.424296548,5.753047597
34246f3ed66a,twelvedata:DBA,abnormal,1679072400,1168005600,0.1998296067,143,3.168487477,4.051965705,5.326661541,5.626775692
34246f3ed66a,twelvedata:DBA,abnormal,1681822800,1168005600,0.1998296067,143,3.117327381,3.942499817,5.76611774,6.384380209
34246f3ed66a,twelvedata:DBA,abnormal,1684252800,1168005600,0.1998296067,143,3.113836916,3.940260054,5.640897722,6.18482201
34246f3ed66a,twelvedata:DBA,abnormal,1686769200,1168005600,0.1998296067,143,3.091804875,3.916734808,5.614299715,6.157241225
34246f3ed66a,twelvedata:DBA,abnormal,1689616800,1168005600,0.1998296067,143,3.084583337,3.912141837,5.492818093,5.9679706
34246f3ed66a,twelvedata:DBA,abnormal,1692108000,1168005600,0.1998296067,143,3.125864215,3.97888357,5.442825931,5.844549642
34246f3ed66a,twelvedata:DBA,abnormal,1694624400,1168005600,0.1998296067,143,3.129534845,3.957917669,5.530279894,6.000448206
34246f3ed66a,twelvedata:DBA,abnormal,1697115600,1168005600,0.1998296067,143,3.132827542,3.984918178,5.578797199,6.049558742
34246f3ed66a,twelvedata:DBA,abnormal,1699549200,1168005600,0.1998296067,143,3.126229585,3.979739357,5.494781763,5.922761766
34246f3ed66a,twelvedata:DBA,abnormal,1702310400,1168005600,0.1998296067,143,3.14915376,4.021152765,5.465785219,5.850262757
34246f3ed66a,twelvedata:DBA,abnormal,1704913200,1168005600,0.1998296067,143,3.129112866,4.00370504,5.445521716,5.827607444
34246f3ed66a,twelvedata:DBA,abnormal,1707490800,1168005600,0.1998296067,143,3.117897867,3.965376476,5.494592271,5.932671337
34246f3ed66a,twelvedata:DBA,abnormal,1710176400,1168005600,0.1998296067,143,3.100248686,3.941000581,5.504214975,5.96357212
34246f3ed66a,twelvedata:DBA,abnormal,1712754000,1168005600,0.1998296067,143,3.166887014,3.976332896,5.426986338,5.840146571
34246f3ed66a,twelvedata:DBA,abnormal,1715184000,1168005600,0.1998296067,143,3.26125608,4.104560017,5.677627955,6.141153777
34246f3ed66a,twelvedata:DBA,abnormal,1717700400,1168005600,0.1998296067,143,3.30783159,4.241570651,5.95729842,6.456454061
34246f3ed66a,twelvedata:DBA,abnormal,1720548000,1168005600,0.1998296067,143,3.361523177,4.270507026,5.826863354,6.25308778
34246f3ed66a,twelvedata:DBA,abnormal,1723039200,1168005600,0.1998296067,143,3.375351619,4.302224237,5.752705662,6.119909029
34246f3ed66a,twelvedata:DBA,abnormal,1725555600,1168005600,0.1998296067,143,3.380916662,4.303193303,5.749799357,6.116765322
34246f3ed66a,twelvedata:DBA,abnormal,1728046800,1168005600,0.1998296067,143,3.377716655,4.36987304,6.21494535,6.757214838
34246f3ed66a,twelvedata:DBA,abnormal,1730476800,1168005600,0.1998296067,143,3.395375734,4.399547281,6.05240036,6.489815078
34246f3ed66a,twelvedata:DBA,abnormal,1733241600,1168005600,0.1998296067,143,3.388873076,4.372186505,6.078126108,6.550651419
34246f3ed66a,twelvedata:DBA,abnormal,1735916400,1168005600,0.1998296067,143,3.375937692,4.347531717,6.090898483,6.587942043
34246f3ed66a,twelvedata:DBA,abnormal,1738692000,1168005600,0.1998296067,143,3.409724183,4.364136865,6.125038349,6.639116067
34246f3ed66a,twelvedata:DBA,abnormal,1741269600,1168005600,0.1998296067,143,3.414946014,4.345876808,6.149682779,6.698468879
34246f3ed66a,twelvedata:DBA,abnormal,1743699600,1168005600,0.1998296067,143,3.405776366,4.343573118,6.079783903,6.588133704
34246f3ed66a,twelvedata:DBA,abnormal,1746450000,1168005600,0.1998296067,143,3.394090152,4.320575665,6.093641073,6.62749447
34246f3ed66a,twelvedata:DBA,abnormal,1748966400,1168005600,0.1998296067,143,3.394102344,4.32314002,6.050622643,6.558280039
34246f3ed66a,twelvedata:DBA,abnormal,1751482800,1168005600,0.1998296067,143,3.394943262,4.346440746,6.284592792,6.899285741
34246f3ed66a,twelvedata:DBA,abnormal,1754071200,1168005600,0.1998296067,143,3.401570745,4.327841722,6.299473841,6.947813468
34246f3ed66a,twelvedata:DBA,abnormal,1756821600,1168005600,0.1998296067,143,3.400265012,4.346336573,6.187139159,6.749138151
34246f3ed66a,twelvedata:DBA,abnormal,1759251600,1168005600,0.1998296067,143,3.428648162,4.360143105,6.236326445,6.825850806
34246f3ed66a,twelvedata:DBA,abnormal,1761742800,1168005600,0.1998296067,143,3.430497083,4.349891254,6.200153458,6.781130035
34246f3ed66a,twelvedata:DBA,abnormal,1764176400,1168005600,0.1998296067,143,3.418943282,4.326641116,6.224562288,6.839604156
34246f3ed66a,twelvedata:DBA,abnormal,1767034800,1168005600,0.1998296067,143,3.406638246,4.327479598,6.161214937,6.73198329
34246f3ed66a,twelvedata:DBA,abnormal,1769698800,1168005600,0.1998296067,143,3.394306455,4.322818459,6.120020892,6.666310185
34246f3ed66a,twelvedata:DBA,abnormal,1772215200,1168005600,0.1998296067,143,3.391110097,4.316406135,6.088634269,6.622599666
34246f3ed66a,twelvedata:DBA,abnormal,1774875600,1168005600,0.1998296067,143,3.380513608,4.33077148,5.969728705,6.421413759
34246f3ed66a,twelvedata:DBA,abnormal,1777392000,1168005600,0.1998296067,143,3.368679096,4.309510314,5.998120577,6.479660427
34246f3ed66a,twelvedata:DBA,abnormal,1779908400,1168005600,0.1998296067,143,3.369122113,4.305998382,5.98892089,6.469182357
34246f3ed66a,twelvedata:DBA,abnormal,1782486000,1168005600,0.1998296067,143,3.357864474,4.289185499,6.000456249,6.498311775
34246f3ed66a,twelvedata:DBA,abnormal,1785175200,1168005600,0.1998296067,143,3.363755279,4.297024523,5.938230547,6.398150503
34246f3ed66a,twelvedata:DBA,abnormal,1787666400,1168005600,0.1998296067,143,3.361608309,4.283035943,5.94523835,6.42130482
34246f3ed66a,twelvedata:DBA,absolute,1231358400,1168005600,0.1998296067,143,0.02382147589,0.03090725027,,
34246f3ed66a,twelvedata:DBA,absolute,1233936000,1168005600,0.1998296067,143,0.0240516385,0.0312881906,,
34246f3ed66a,twelvedata:DBA,absolute,1236621600,1168005600,0.1998296067,143,0.02397011522,0.03116306958,,
34246f3ed66a,twelvedata:DBA,absolute,1239112800,1168005600,0.1998296067,143,0.02371989928,0.03098180611,,
34246f3ed66a,twelvedata:DBA,absolute,1241629200,1168005600,0.1998296067,143,0.02347635814,0.03080537806,,
34246f3ed66a,twelvedata:DBA,absolute,1244206800,1168005600,0.1998296067,143,0.02323908843,0.03063349322,,
34246f3ed66a,twelvedata:DBA,absolute,1246896000,1168005600,0.1998296067,143,0.02328023601,0.03073828754,,
34246f3ed66a,twelvedata:DBA,absolute,1249326000,1168005600,0.1998296067,143,0.02304521419,0.0305815964,,
34246f3ed66a,twelvedata:DBA,absolute,1251817200,1168005600,0.1998296067,143,0.02281519011,0.0304282373,,
34246f3ed66a,twelvedata:DBA,absolute,1254333600,1168005600,0.1998296067,143,0.02258990838,0.03027803995,,
34246f3ed66a,twelvedata:DBA,absolute,1256824800,1168005600,0.1998296067,143,0.02236913381,0.03013084758,,
34246f3ed66a,twelvedata:DBA,absolute,1259589600,1168005600,0.1998296067,143,0.02214849409,0.02990568887,,
34246f3ed66a,twelvedata:DBA,absolute,1262116800,1168005600,0.1998296067,143,0.02194188762,0.02967670199,,
34246f3ed66a,twelvedata:DBA,absolute,1264780800,1168005600,0.1998296067,143,0.02174723851,0.02939345439,0.03959796209,
34246f3ed66a,twelvedata:DBA,absolute,1267470000,1168005600,0.1998296067,143,0.02156751252,0.02922842789,0.03960782495,
34246f3ed66a,twelvedata:DBA,absolute,1269957600,1168005600,0.1998296067,143,0.02139333329,0.02908963767,0.03951257095,
34246f3ed66a,twelvedata:DBA,absolute,1272474000,1168005600,0.1998296067,143,0.02122020583,0.02895631596,0.03941982462,
34246f3ed66a,twelvedata:DBA,absolute,1274965200,1168005600,0.1998296067,143,0.02105289588,0.02873984158,0.03969214259,
34246f3ed66a,twelvedata:DBA,absolute,1277481600,1168005600,0.1998296067,143,0.02089328565,0.02870425386,0.03917992991,
34246f3ed66a,twelvedata:DBA,absolute,1280170800,1168005600,0.1998296067,143,0.02073161569,0.02858427578,0.03905826271,
34246f3ed66a,twelvedata:DBA,absolute,1282662000,1168005600,0.1998296067,143,0.02057415675,0.02832784325,0.03954690834,
34246f3ed66a,twelvedata:DBA,absolute,1285178400,1168005600,0.1998296067,143,0.02042491344,0.02811903439,0.03981444807,
34246f3ed66a,twelvedata:DBA,absolute,1287669600,1168005600,0.1998296067,143,0.0202843922,0.02791178392,0.04006670531,
34246f3ed66a,twelvedata:DBA,absolute,1290103200,1168005600,0.1998296067,143,0.02020135839,0.0276923282,0.04030087168,
34246f3ed66a,twelvedata:DBA,absolute,1292864400,1168005600,0.1998296067,143,0.02007387122,0.02754452065,0.04030821674,
34246f3ed66a,twelvedata:DBA,absolute,1295467200,1168005600,0.1998296067,143,0.01995158742,0.02738057268,0.04038797902,
34246f3ed66a,twelvedata:DBA,absolute,1297958400,1168005600,0.1998296067,143,0.01983245532,0.02722228575,0.04044953285,
34246f3ed66a,twelvedata:DBA,absolute,1300471200,1168005600,0.1998296067,143,0.01972126817,0.02701852827,0.04068889156,
34246f3ed66a,twelvedata:DBA,absolute,1303135200,1168005600,0.1998296067,143,0.01961085903,0.02688486604,0.0406598022,
34246f3ed66a,twelvedata:DBA,absolute,1305651600,1168005600,0.1998296067,143,0.01950696828,0.02668888161,0.04087153216,
34246f3ed66a,twelvedata:DBA,absolute,1308229200,1168005600,0.1998296067,143,0.01941021238,0.02646835884,0.04116814518,
34246f3ed66a,twelvedata:DBA,absolute,1310745600,1168005600,0.1998296067,143,0.01931286652,0.02635013463,0.04108941846,
34246f3ed66a,twelvedata:DBA,absolute,1313175600,1168005600,0.1998296067,143,0.01921109536,0.02644581053,0.04021958201,
34246f3ed66a,twelvedata:DBA,absolute,1315926000,1168005600,0.1998296067,143,0.01911125659,0.02633775548,0.04013888199,
34246f3ed66a,twelvedata:DBA,absolute,1318356000,1168005600,0.1998296067,143,0.01901453036,0.0262297314,0.04006513246,
34246f3ed66a,twelvedata:DBA,absolute,1320850800,1168005600,0.1998296067,143,0.01891930561,0.02610712243,0.04005536329,
34246f3ed66a,twelvedata:DBA,absolute,1323439200,1168005600,0.1998296067,143,0.01882166417,0.02608731108,0.03966141344,
34246f3ed66a,twelvedata:DBA,absolute,1326214800,1168005600,0.1998296067,143,0.01872947259,0.02593802645,0.03977576937,
34246f3ed66a,twelvedata:DBA,absolute,1328731200,1168005600,0.1998296067,143,0.01863872947,0.02582885351,0.03973794269,
34246f3ed66a,twelvedata:DBA,absolute,1331308800,1168005600,0.1998296067,143,0.01855243812,0.02568187643,0.03984737322,
34246f3ed66a,twelvedata:DBA,absolute,1333994400,1168005600,0.1998296067,143,0.01846530434,0.0256022025,0.03970799574,
34246f3ed66a,twelvedata:DBA,absolute,1336485600,1168005600,0.1998296067,143,0.01838035759,0.02550270145,0.03965147006,
34246f3ed66a,twelvedata:DBA,absolute,1339002000,1168005600,0.1998296067,143,0.01829973873,0.02534460655,0.03981595915,
34246f3ed66a,twelvedata:DBA,absolute,1341590400,1168005600,0.1998296067,143,0.01821806755,0.02527325133,0.0396625063,
34246f3ed66a,twelvedata:DBA,absolute,1344020400,1168005600,0.1998296067,143,0.01813944581,0.02519618557,0.03953385348,
34246f3ed66a,twelvedata:DBA,absolute,1346770800,1168005600,0.1998296067,143,0.01806434404,0.02504214743,0.03969523903,
34246f3ed66a,twelvedata:DBA,absolute,1349200800,1168005600,0.1998296067,143,0.01799098126,0.02491486515,0.03975918133,
34246f3ed66a,twelvedata:DBA,absolute,1351864800,1168005600,0.1998296067,143,0.01791841443,0.02481058253,0.03974268288,
34246f3ed66a,twelvedata:DBA,absolute,1354629600,1168005600,0.1998296067,143,0.01783492186,0.02500328594,0.03863665304,
34246f3ed66a,twelvedata:DBA,absolute,1357243200,1168005600,0.1998296067,143,0.01775755142,0.02491912152,0.03857670177,
34246f3ed66a,twelvedata:DBA,absolute,1359993600,1168005600,0.1998296067,143,0.01767664488,0.02494498749,0.03809720537,0.04187401705
34246f3ed66a,twelvedata:DBA,absolute,1362510000,1168005600,0.1998296067,143,0.01759859257,0.02487984051,0.03798014991,0.04172373045
34246f3ed66a,twelvedata:DBA,absolute,1365084000,1168005600,0.1998296067,143,0.01753638943,0.0247590638,0.03805475272,0.04192883244
34246f3ed66a,twelvedata:DBA,absolute,1367514000,1168005600,0.1998296067,143,0.01746359318,0.02465339828,0.03810152233,0.04207331194
34246f3ed66a,twelvedata:DBA,absolute,1370264400,1168005600,0.1998296067,143,0.01739112918,0.02455957736,0.03810606731,0.04214169447
34246f3ed66a,twelvedata:DBA,absolute,1372694400,1168005600,0.1998296067,143,0.01731990116,0.02447268742,0.03808785141,0.0421687428
34246f3ed66a,twelvedata:DBA,absolute,1375282800,1168005600,0.1998296067,143,0.01724906854,0.02440563402,0.03799639655,0.04206202537
34246f3ed66a,twelvedata:DBA,absolute,1377712800,1168005600,0.1998296067,143,0.01718200337,0.02427812633,0.03813932556,0.04238500335
34246f3ed66a,twelvedata:DBA,absolute,1380290400,1168005600,0.1998296067,143,0.01711229539,0.02425809176,0.03787466966,0.04195969787
34246f3ed66a,twelvedata:DBA,absolute,1382720400,1168005600,0.1998296067,143,0.01704209773,0.02424109779,0.03760343316,0.04152435107
34246f3ed66a,twelvedata:DBA,absolute,1385388000,1168005600,0.1998296067,143,0.01697491209,0.02415248022,0.03761490331,0.04160021326
34246f3ed66a,twelvedata:DBA,absolute,1388073600,1168005600,0.1998296067,143,0.01690937628,0.02404683375,0.03769384128,0.04179971204
34246f3ed66a,twelvedata:DBA,absolute,1390849200,1168005600,0.1998296067,143,0.01684692798,0.02391224022,0.03788245578,0.04220523927
34246f3ed66a,twelvedata:DBA,absolute,1393426800,1168005600,0.1998296067,143,0.01682946715,0.02385959444,0.03774121113,0.04203168149
34246f3ed66a,twelvedata:DBA,absolute,1395853200,1168005600,0.1998296067,143,0.01677158868,0.02370109632,0.03801842515,0.04261284772
34246f3ed66a,twelvedata:DBA,absolute,1398430800,1168005600,0.1998296067,143,0.01670364135,0.02383397169,0.03720342649,0.04116012373
34246f3ed66a,twelvedata:DBA,absolute,1400860800,1168005600,0.1998296067,143,0.0166406175,0.02377222233,0.03713415457,0.04108615068
34246f3ed66a,twelvedata:DBA,absolute,1403550000,1168005600,0.1998296067,143,0.01658216122,0.02362511563,0.0373939718,0.04161431303
34246f3ed66a,twelvedata:DBA,absolute,1406138400,1168005600,0.1998296067,143,0.01652428136,0.02351755307,0.03749894572,0.04186512249
34246f3ed66a,twelvedata:DBA,absolute,1408629600,1168005600,0.1998296067,143,0.01645833507,0.02368271687,0.03655832821,0.04020808976
34246f3ed66a,twelvedata:DBA,absolute,1411146000,1168005600,0.1998296067,143,0.01639642776,0.02361325331,0.03653806876,0.04021702783
34246f3ed66a,twelvedata:DBA,absolute,1413810000,1168005600,0.1998296067,143,0.01633655043,0.02352494257,0.03659371811,0.0403616016
34246f3ed66a,twelvedata:DBA,absolute,1416243600,1168005600,0.1998296067,143,0.01627712177,0.02344230546,0.03662880527,0.04047023979
34246f3ed66a,twelvedata:DBA,absolute,1418832000,1168005600,0.1998296067,143,0.0162177505,0.02339071462,0.03654411496,0.04036422471
34246f3ed66a,twelvedata:DBA,absolute,1421766000,1168005600,0.1998296067,143,0.01616059075,0.02331034661,0.03657370065,0.04046369358
34246f3ed66a,twelvedata:DBA,absolute,1424282400,1168005600,0.1998296067,143,0.01610479977,0.02320555903,0.03669947723,0.04073843596
34246f3ed66a,twelvedata:DBA,absolute,1426770000,1168005600,0.1998296067,143,0.01605086409,0.02309682485,0.03683876377,0.0410424747
34246f3ed66a,twelvedata:DBA,absolute,1429286400,1168005600,0.1998296067,143,0.0159947367,0.02307521198,0.03664668831,0.04073829664
34246f3ed66a,twelvedata:DBA,absolute,1431716400,1168005600,0.1998296067,143,0.0159338857,0.02323502769,0.03573906826,0.03916415723
34246f3ed66a,twelvedata:DBA,absolute,1434466800,1168005600,0.1998296067,143,0.01587578057,0.02317688802,0.03570359526,0.0391402783
34246f3ed66a,twelvedata:DBA,absolute,1436983200,1168005600,0.1998296067,143,0.01585966435,0.02314373065,0.0355572243,0.03894306268
34246f3ed66a,twelvedata:DBA,absolute,1439474400,1168005600,0.1998296067,143,0.01585717905,0.02312381303,0.03549669636,0.03886888794
34246f3ed66a,twelvedata:DBA,absolute,1441990800,1168005600,0.1998296067,143,0.0158015297,0.02304272446,0.03556368416,0.03902192306
34246f3ed66a,twelvedata:DBA,absolute,1444654800,1168005600,0.1998296067,143,0.01574626314,0.02298871249,0.03552270364,0.03898712882
34246f3ed66a,twelvedata:DBA,absolute,1447088400,1168005600,0.1998296067,143,0.01569156722,0.02293082336,0.03549910161,0.03898250873
34246f3ed66a,twelvedata:DBA,absolute,1449676800,1168005600,0.1998296067,143,0.01563714059,0.02291068332,0.03532410529,0.03871414298
34246f3ed66a,twelvedata:DBA,absolute,1452524400,1168005600,0.1998296067,143,0.0155836545,0.02282226731,0.03542961281,0.03893345979
34246f3ed66a,twelvedata:DBA,absolute,1455040800,1168005600,0.1998296067,143,0.01553086752,0.02275728028,0.03544034419,0.03898855791
34246f3ed66a,twelvedata:DBA,absolute,1457618400,1168005600,0.1998296067,143,0.0154806936,0.02263972316,0.03566025853,0.03941549552
34246f3ed66a,twelvedata:DBA,absolute,1460131200,1168005600,0.1998296067,143,0.01542998707,0.02258320376,0.03563736582,0.03941317449
34246f3ed66a,twelvedata:DBA,absolute,1462561200,1168005600,0.1998296067,143,0.01538277512,0.0224514102,0.03590796603,0.03994171376
34246f3ed66a,twelvedata:DBA,absolute,1465311600,1168005600,0.1998296067,143,0.01533501956,0.02237981882,0.03594258749,0.04004672533
34246f3ed66a,twelvedata:DBA,absolute,1467828000,1168005600,0.1998296067,143,0.01529488725,0.02226025124,0.03614846433,0.0404758674
34246f3ed66a,twelvedata:DBA,absolute,1470319200,1168005600,0.1998296067,143,0.01524998267,0.02217889608,0.03621781279,0.04065075309
34246f3ed66a,twelvedata:DBA,absolute,1472749200,1168005600,0.1998296067,143,0.01520513338,0.02211849877,0.03620955002,0.04068091358
34246f3ed66a,twelvedata:DBA,absolute,1475499600,1168005600,0.1998296067,143,0.0151611344,0.02205831323,0.03620166834,0.04071210402
34246f3ed66a,twelvedata:DBA,absolute,1477929600,1168005600,0.1998296067,143,0.01511813959,0.02198465061,0.03624463477,0.04083997753
34246f3ed66a,twelvedata:DBA,absolute,1480521600,1168005600,0.1998296067,143,0.01507698755,0.02189253354,0.03635454136,0.04109797925
34246f3ed66a,twelvedata:DBA,absolute,1483038000,1168005600,0.1998296067,143,0.01503450073,0.02184462304,0.0363047106,0.04105009277
34246f3ed66a,twelvedata:DBA,absolute,1485874800,1168005600,0.1998296067,143,0.01499008155,0.02184827007,0.03606982644,0.04064718762
34246f3ed66a,twelvedata:DBA,absolute,1488391200,1168005600,0.1998296067,143,0.01494929308,0.02176788833,0.03614352013,0.04083383972
34246f3ed66a,twelvedata:DBA,absolute,1490878800,1168005600,0.1998296067,143,0.01490210263,0.02183192881,0.03568987882,0.04001838872
34246f3ed66a,twelvedata:DBA,absolute,1493395200,1168005600,0.1998296067,143,0.01485281177,0.02194023963,0.03505804516,0.03889793498
34246f3ed66a,twelvedata:DBA,absolute,1495825200,1168005600,0.1998296067,143,0.01480869517,0.02188261729,0.03506582117,0.03894738778
34246f3ed66a,twelvedata:DBA,absolute,1498575600,1168005600,0.1998296067,143,0.01476445581,0.02185035149,0.03497600394,0.03882084083
34246f3ed66a,twelvedata:DBA,absolute,1501164000,1168005600,0.1998296067,143,0.01472167086,0.02177585416,0.03505241278,0.03899411576
34246f3ed66a,twelvedata:DBA,absolute,1503594000,1168005600,0.1998296067,143,0.01469722806,0.02170051096,0.03510575647,0.03914262925
34246f3ed66a,twelvedata:DBA,absolute,1506344400,1168005600,0.1998296067,143,0.01465569806,0.02163923827,0.03513128164,0.0392260299
34246f3ed66a,twelvedata:DBA,absolute,1508774400,1168005600,0.1998296067,143,0.01461523945,0.02156923055,0.03519018538,0.0393718643
34246f3ed66a,twelvedata:DBA,absolute,1511208000,1168005600,0.1998296067,143,0.01457493602,0.02151252598,0.03519934815,0.03942650614
34246f3ed66a,twelvedata:DBA,absolute,1513796400,1168005600,0.1998296067,143,0.01453005078,0.02157860559,0.03474151362,0.03862383126
34246f3ed66a,twelvedata:DBA,absolute,1516719600,1168005600,0.1998296067,143,0.01448904373,0.02152375354,0.03475118913,0.03867518748
34246f3ed66a,twelvedata:DBA,absolute,1519236000,1168005600,0.1998296067,143,0.01444734747,0.02149829363,0.0346480585,0.03852211572
34246f3ed66a,twelvedata:DBA,absolute,1521723600,1168005600,0.1998296067,143,0.01440706597,0.02144600325,0.03465032203,0.03855970339
34246f3ed66a,twelvedata:DBA,absolute,1524240000,1168005600,0.1998296067,143,0.01436692272,0.02139285231,0.03465743826,0.03860592838
34246f3ed66a,twelvedata:DBA,absolute,1526670000,1168005600,0.1998296067,143,0.01432700965,0.02134702716,0.0346371435,0.03860245712
34246f3ed66a,twelvedata:DBA,absolute,1529420400,1168005600,0.1998296067,143,0.01433439455,0.02136226522,0.03481214591,0.038861846
34246f3ed66a,twelvedata:DBA,absolute,1532008800,1168005600,0.1998296067,143,0.01429600235,0.02129805412,0.03486281772,0.03898905242
34246f3ed66a,twelvedata:DBA,absolute,1534438800,1168005600,0.1998296067,143,0.0142810485,0.02122825766,0.03490912302,0.03912803342
34246f3ed66a,twelvedata:DBA,absolute,1537189200,1168005600,0.1998296067,143,0.01424293658,0.02119126768,0.03485766601,0.03906783185
34246f3ed66a,twelvedata:DBA,absolute,1539619200,1168005600,0.1998296067,143,0.01420738737,0.02110283653,0.03500034232,0.039369473
34246f3ed66a,twelvedata:DBA,absolute,1542052800,1168005600,0.1998296067,143,0.01417029698,0.02106812071,0.03494179429,0.03929598797
34246f3ed66a,twelvedata:DBA,absolute,1544727600,1168005600,0.1998296067,143,0.01413503783,0.02099995204,0.03500848533,0.03945792627
34246f3ed66a,twelvedata:DBA,absolute,1547575200,1168005600,0.1998296067,143,0.01409982425,0.0209475198,0.03501691718,0.03951101837
34246f3ed66a,twelvedata:DBA,absolute,1550152800,1168005600,0.1998296067,143,0.01406448542,0.02090273545,0.0349982779,0.0395127617
34246f3ed66a,twelvedata:DBA,absolute,1552665600,1168005600,0.1998296067,143,0.01403115046,0.02082673812,0.03509422279,0.03973336473
34246f3ed66a,twelvedata:DBA,absolute,1555095600,1168005600,0.1998296067,143,0.01399304569,0.02086042162,0.03478954988,0.03919171934
34246f3ed66a,twelvedata:DBA,absolute,1557849600,1168005600,0.1998296067,143,0.01395774917,0.02083248586,0.03471271735,0.03908280225
34246f3ed66a,twelvedata:DBA,absolute,1560366000,1168005600,0.1998296067,143,0.01392403831,0.02076528711,0.03478330887,0.03925097553
34246f3ed66a,twelvedata:DBA,absolute,1562954400,1168005600,0.1998296067,143,0.01389776063,0.02070937095,0.03479747794,0.03932214442
34246f3ed66a,twelvedata:DBA,absolute,1565618400,1168005600,0.1998296067,143,0.01390368164,0.02076440367,0.03523644412,0.03996024961
34246f3ed66a,twelvedata:DBA,absolute,1568134800,1168005600,0.1998296067,143,0.01389018261,0.02072763683,0.03517635473,0.03989944572
34246f3ed66a,twelvedata:DBA,absolute,1570626000,1168005600,0.1998296067,143,0.01385946158,0.0206409204,0.03531347034,0.04020302975
34246f3ed66a,twelvedata:DBA,absolute,1573059600,1168005600,0.1998296067,143,0.01382791312,0.02058340291,0.03534512697,0.04030414337
34246f3ed66a,twelvedata:DBA,absolute,1575648000,1168005600,0.1998296067,143,0.0137954513,0.02055590623,0.03527077471,0.04019835686
34246f3ed66a,twelvedata:DBA,absolute,1578495600,1168005600,0.1998296067,143,0.01376719944,0.02049423084,0.03531298256,0.04032388303
34246f3ed66a,twelvedata:DBA,absolute,1581012000,1168005600,0.1998296067,143,0.01374774485,0.02045017476,0.03528181021,0.04031551362
34246f3ed66a,twelvedata:DBA,absolute,1583938800,1168005600,0.1998296067,143,0.01371677751,0.02041286537,0.03524531256,0.04028337319
34246f3ed66a,twelvedata:DBA,absolute,1586368800,1168005600,0.1998296067,143,0.01382126513,0.02049462444,0.0349429915,0.03976047698
34246f3ed66a,twelvedata:DBA,absolute,1588946400,1168005600,0.1998296067,143,0.0138190891,0.02046712255,0.0349135084,0.0397447176
34246f3ed66a,twelvedata:DBA,absolute,1591635600,1168005600,0.1998296067,143,0.01379925177,0.02042277147,0.03489187494,0.03975143088
34246f3ed66a,twelvedata:DBA,absolute,1594220400,1168005600,0.1998296067,143,0.01377115045,0.02035048244,0.03498570834,0.03997371373
34246f3ed66a,twelvedata:DBA,absolute,1596650400,1168005600,0.1998296067,143,0.01373965678,0.02034918938,0.0348307412,0.03970623441
34246f3ed66a,twelvedata:DBA,absolute,1599141600,1168005600,0.1998296067,143,0.01371072367,0.02030008236,0.03484519559,0.03977170044
34246f3ed66a,twelvedata:DBA,absolute,1601658000,1168005600,0.1998296067,143,0.01368191327,0.02025541525,0.03484468453,0.03980795384
34246f3ed66a,twelvedata:DBA,absolute,1604325600,1168005600,0.1998296067,143,0.01365277109,0.02022162489,0.03480678704,0.03977036826
34246f3ed66a,twelvedata:DBA,absolute,1606852800,1168005600,0.1998296067,143,0.0136214906,0.02023045827,0.03462033682,0.03944037947
34246f3ed66a,twelvedata:DBA,absolute,1609441200,1168005600,0.1998296067,143,0.01359380553,0.02017039101,0.03467794221,0.03958915615
34246f3ed66a,twelvedata:DBA,absolute,1612278000,1168005600,0.1998296067,143,0.01358376066,0.02013817429,0.03462978733,0.0395446641
34246f3ed66a,twelvedata:DBA,absolute,1614794400,1168005600,0.1998296067,143,0.01355633211,0.02008732985,0.03465584008,0.03963237329
34246f3ed66a,twelvedata:DBA,absolute,1617296400,1168005600,0.1998296067,143,0.01355915555,0.02017529449,0.03452675385,0.03931926019
34246f3ed66a,twelvedata:DBA,absolute,1620057600,1168005600,0.1998296067,143,0.01353035559,0.02014729067,0.03447510131,0.03925282601
34246f3ed66a,twelvedata:DBA,absolute,1622574000,1168005600,0.1998296067,143,0.01354407762,0.0201438814,0.03435225709,0.0390679084
34246f3ed66a,twelvedata:DBA,absolute,1625065200,1168005600,0.1998296067,143,0.01353274462,0.02012275418,0.0342680414,0.0389514176
34246f3ed66a,twelvedata:DBA,absolute,1627581600,1168005600,0.1998296067,143,0.01357044781,0.02024920873,0.03459004721,0.03933953255
34246f3ed66a,twelvedata:DBA,absolute,1630072800,1168005600,0.1998296067,143,0.01354062273,0.0202496371,0.03443902129,0.03908057602
34246f3ed66a,twelvedata:DBA,absolute,1632769200,1168005600,0.1998296067,143,0.01352527163,0.02021556172,0.03439684056,0.03904419407
34246f3ed66a,twelvedata:DBA,absolute,1635260400,1168005600,0.1998296067,143,0.01349723339,0.02018388688,0.03436374982,0.03901232735
34246f3ed66a,twelvedata:DBA,absolute,1637694000,1168005600,0.1998296067,143,0.0134681917,0.0201741221,0.03425241104,0.03882977947
